G3_Anchor,Lineage,BuddyID,ChildScreenName
1,conflictantiq,conflictantiq:talexander,14259771,talexander
0,bonniephilly,bonniephilly:RichNegrin,87732141,RichNegrin
0,IsraelNitzan,IsraelNitzan:talschneider,15969329,talschneider
1,IsraelNitzan,IsraelNitzan:KatiePavlich,48459553,KatiePavlich
2,IsraelNitzan,IsraelNitzan:ErshadAlijani,282795728,ErshadAlijani
3,IsraelNitzan,IsraelNitzan:TuttleSinger,66146362,TuttleSinger
0,HealthandEnv,HealthandEnv:AmberNMarchese,1965858169,AmberNMarchese
1,HealthandEnv,HealthandEnv:Cordaid,21387354,Cordaid
0,rj_arvizu,rj_arvizu:PointForwardPro,21004449,PointForwardPro
0,MaximoBXL,MaximoBXL:EPP,93687642,EPP
0,Doblerin,Doblerin:MalteHerwig,21992838,MalteHerwig
0,RobertBuckland,RobertBuckland:MrRobertNisbet,16591979,MrRobertNisbet
0,REWearmouth,REWearmouth:Torcuil,27844589,Torcuil
1,REWearmouth,REWearmouth:LOS_Fisher,412978698,LOS_Fisher
0,JasminRosemberg,JasminRosemberg:SladeDouglas,124374215,SladeDouglas
0,CrystalPonti,CrystalPonti:rpbp,13168412,rpbp
0,Ericka_Editor,Ericka_Editor:HuffPostLife,24569636,HuffPostLife
0,PeterBazalgette,PeterBazalgette:ranasweis,14482087,ranasweis
1,PeterBazalgette,PeterBazalgette:arusbridger,19534873,arusbridger
0,GVivienDLF14,GVivienDLF14:DLF_Officiel,1435970071,DLF_Officiel
0,marc_rayar,marc_rayar:DLF_Officiel,1435970071,DLF_Officiel
0,CamiKepkeGlobal,CamiKepkeGlobal:JWilsonGlobal,3309109958,JWilsonGlobal
0,childfindsask,childfindsask:JWilsonGlobal,3309109958,JWilsonGlobal
0,taradublinrocks,taradublinrocks:mckra1g,28429455,mckra1g
1,taradublinrocks,taradublinrocks:jaysbookman,21684595,jaysbookman
2,taradublinrocks,taradublinrocks:JimLaPorta,2575205850,JimLaPorta
0,JulieAnnSilver,JulieAnnSilver:chrissahardy,385570301,chrissahardy
1,JulieAnnSilver,JulieAnnSilver:Green_Footballs,21785215,Green_Footballs
0,thegoodcarmah,thegoodcarmah:asduner,281348032,asduner
1,thegoodcarmah,thegoodcarmah:bmanuel,46181622,bmanuel
0,Conorpope,Conorpope:WillOremus,154016912,WillOremus
0,ProfBrownAF,ProfBrownAF:FlinderBoyd,342237308,FlinderBoyd
0,MEPFuller,MEPFuller:jessicalipscomb,296495650,jessicalipscomb
0,JoePWilliams31,JoePWilliams31:pauldemko,16067683,pauldemko
1,JoePWilliams31,JoePWilliams31:JGreenDC,297690193,JGreenDC
0,meredeetch,meredeetch:d_simas,458525164,d_simas
1,meredeetch,meredeetch:jameshohmann,24439201,jameshohmann
2,meredeetch,meredeetch:DavidCornDC,15220768,DavidCornDC
0,philhornshaw,philhornshaw:waltisfrozen,5274781,waltisfrozen
0,Roshby57,Roshby57:philhornshaw,24452901,philhornshaw
0,Marikat5,Marikat5:schullegr,50787771,schullegr
0,Ehsan_Butt,Ehsan_Butt:MrRobertNisbet,16591979,MrRobertNisbet
1,Ehsan_Butt,Ehsan_Butt:NatalieDPowell,17323194,NatalieDPowell
2,Ehsan_Butt,Ehsan_Butt:JillianKayM,151194749,JillianKayM
3,Ehsan_Butt,Ehsan_Butt:brianrayguitar,29770862,brianrayguitar
0,bfouhy,bfouhy:CharlotteAlter,774510134,CharlotteAlter
1,bfouhy,bfouhy:JBWolfsthal,541858751,JBWolfsthal
0,TobiasBunde,TobiasBunde:Akcapar,65130286,Akcapar
1,TobiasBunde,TobiasBunde:JBWolfsthal,541858751,JBWolfsthal
2,TobiasBunde,TobiasBunde:tanit,962305009,tanit
3,TobiasBunde,TobiasBunde:LOS_Fisher,412978698,LOS_Fisher
0,MargauxEwen,MargauxEwen:EdisonLanza,61029501,EdisonLanza
1,MargauxEwen,MargauxEwen:ceciliakang,16317567,ceciliakang
2,MargauxEwen,MargauxEwen:baynardwoods,382698473,baynardwoods
0,LilianaOrtegaM,LilianaOrtegaM:UKinVenezuela,143848629,UKinVenezuela
0,hemicker,hemicker:JimLaPorta,2575205850,JimLaPorta
0,vicmsong,vicmsong:BenReininga,17114911,BenReininga
0,dellcam,dellcam:jonlovett,174110843,jonlovett
0,laurenthehough,laurenthehough:kemc,16049944,kemc
0,ryanfelton,ryanfelton:WillOremus,154016912,WillOremus
0,clairelizzie,clairelizzie:BenReininga,17114911,BenReininga
1,clairelizzie,clairelizzie:itgetsbedder,31338198,itgetsbedder
0,DvoraMeyers,DvoraMeyers:TheJewishDream,17446141,TheJewishDream
1,DvoraMeyers,DvoraMeyers:thesarahrose,22990220,thesarahrose
2,DvoraMeyers,DvoraMeyers:Danielleri,45487007,Danielleri
3,DvoraMeyers,DvoraMeyers:linzsports,105707045,linzsports
0,RocioJLane,RocioJLane:1871Chicago,427424201,1871Chicago
0,ukinlebanon,ukinlebanon:margheritamvs,47793869,margheritamvs
0,MeredithVigh,MeredithVigh:NosyCrow,108425079,NosyCrow
0,HaitiJustice,HaitiJustice:FemiOke,109669677,FemiOke
1,HaitiJustice,HaitiJustice:mirandan247,18615231,mirandan247
2,HaitiJustice,HaitiJustice:KumarRaoNYC,3883482634,KumarRaoNYC
0,marissa,marissa:briangaar,18952476,briangaar
0,GrantKlinzman,GrantKlinzman:JordanAbudayyeh,2527783074,JordanAbudayyeh
0,jbtaylor,jbtaylor:danahull,128288109,danahull
0,mbkeating,mbkeating:eliotwb,39403756,eliotwb
0,TrumpEmail,TrumpEmail:JuddLegum,15464697,JuddLegum
0,mayaaverbuch,mayaaverbuch:JillLanglois,25469636,JillLanglois
1,mayaaverbuch,mayaaverbuch:USCGouldLaw,114865774,USCGouldLaw
0,louiseradnofsky,louiseradnofsky:ralphreed,18994290,ralphreed
1,louiseradnofsky,louiseradnofsky:linzsports,105707045,linzsports
0,NomaanMerchant,NomaanMerchant:HoustonHCDD,185277702,HoustonHCDD
1,NomaanMerchant,NomaanMerchant:tracicarl,154281594,tracicarl
2,NomaanMerchant,NomaanMerchant:KelseyProud,15504419,KelseyProud
3,NomaanMerchant,NomaanMerchant:ElaineAyala,21583191,ElaineAyala
0,jjones9,jjones9:Rosenberg_Mike,190688122,Rosenberg_Mike
0,katiezez,katiezez:psullivan1,9720702,psullivan1
1,katiezez,katiezez:meggophone,418934617,meggophone
0,RodgerHildreth,RodgerHildreth:jaysbookman,21684595,jaysbookman
0,SawyerHackett,SawyerHackett:jameshohmann,24439201,jameshohmann
0,PowerPost,PowerPost:ungarino,599362583,ungarino
1,PowerPost,PowerPost:CharlotteAlter,774510134,CharlotteAlter
2,PowerPost,PowerPost:loisromano,19889946,loisromano
3,PowerPost,PowerPost:Dictionarycom,24740039,Dictionarycom
0,danielmarans,danielmarans:ASlavitt,1383272101,ASlavitt
1,danielmarans,danielmarans:benpershing,106514937,benpershing
2,danielmarans,danielmarans:achorowitz,21875625,achorowitz
0,lukajones,lukajones:Carmesancheeses,15140713,Carmesancheeses
0,film114,film114:ira,20926233,ira
0,andymannion77,andymannion77:DennisPerkins5,715228825,DennisPerkins5
0,KevinMcCarthy,KevinMcCarthy:KevinBarryCBS2,1513724820,KevinBarryCBS2
0,HannahAllam,HannahAllam:edunkel,15069482,edunkel
1,HannahAllam,HannahAllam:danahull,128288109,danahull
2,HannahAllam,HannahAllam:loisromano,19889946,loisromano
3,HannahAllam,HannahAllam:linzsports,105707045,linzsports
0,outsidetheloop,outsidetheloop:KelseyProud,15504419,KelseyProud
0,DylanBouscher,DylanBouscher:BrittanyWallman,20316308,BrittanyWallman
1,DylanBouscher,DylanBouscher:DMJreports,574829891,DMJreports
0,_ThaliaJuarez,_ThaliaJuarez:RectorSun,292521710,RectorSun
1,_ThaliaJuarez,_ThaliaJuarez:baynardwoods,382698473,baynardwoods
0,marazepeda,marazepeda:KelseyProud,15504419,KelseyProud
0,catherine_mayer,catherine_mayer:mouthwaite,97411152,mouthwaite
1,catherine_mayer,catherine_mayer:KatyFBrand,32876983,KatyFBrand
2,catherine_mayer,catherine_mayer:LOS_Fisher,412978698,LOS_Fisher
0,deschlanger,deschlanger:Syracuse1848,871951412,Syracuse1848
1,deschlanger,deschlanger:aedwardslevy,23908154,aedwardslevy
2,deschlanger,deschlanger:jacobdhorowitz,350633389,jacobdhorowitz
0,MauraFoley1,MauraFoley1:pattersonphoto,46240807,pattersonphoto
0,AsherSchechter,AsherSchechter:PaulBlu,14276218,PaulBlu
0,JonWiener1,JonWiener1:IChotiner,571297251,IChotiner
0,PubAffairsEU,PubAffairsEU:KirstenHaglund,38528836,KirstenHaglund
1,PubAffairsEU,PubAffairsEU:AlMissionEU,2469570834,AlMissionEU
0,Maltaplication,Maltaplication:JulieAnnSilver,26339945,JulieAnnSilver
0,kelseymsutton,kelseymsutton:WillOremus,154016912,WillOremus
0,ruairiak,ruairiak:pauldemko,16067683,pauldemko
0,egoode,egoode:dansaltzstein,37104983,dansaltzstein
1,egoode,egoode:DMJreports,574829891,DMJreports
2,egoode,egoode:RepTedLieu,3044993235,RepTedLieu
0,georgeeaton,georgeeaton:JWRSinclair,2540382582,JWRSinclair
0,Brimastroianni,Brimastroianni:ira,20926233,ira
1,Brimastroianni,Brimastroianni:Green_Footballs,21785215,Green_Footballs
2,Brimastroianni,Brimastroianni:isaacleep,216695058,isaacleep
0,Henrick_AK,Henrick_AK:jennifer_weiss,59151932,jennifer_weiss
0,amandahess,amandahess:isaacleep,216695058,isaacleep
0,shortstacksblog,shortstacksblog:ALALibrary,21799699,ALALibrary
0,tweetsyall,tweetsyall:eriqmarch,20178410,eriqmarch
0,NovellaYColeman,NovellaYColeman:WangCecillia,1561608704,WangCecillia
0,ReElectNydia,ReElectNydia:KumarRaoNYC,3883482634,KumarRaoNYC
0,LinzCHarrison,LinzCHarrison:WangCecillia,1561608704,WangCecillia
1,LinzCHarrison,LinzCHarrison:AditiJuneja3,545630206,AditiJuneja3
0,PaulBlu,PaulBlu:brianrayguitar,29770862,brianrayguitar
0,prof_erikalee,prof_erikalee:jclee89,150211132,jclee89
0,jesslahey,jesslahey:kemc,16049944,kemc
0,hafiz_rashid,hafiz_rashid:educationweek,15147042,educationweek
0,jhensonpogue,jhensonpogue:ranasweis,14482087,ranasweis
0,lehmannchris,lehmannchris:zainabshah,36007510,zainabshah
1,lehmannchris,lehmannchris:baynardwoods,382698473,baynardwoods
0,eatdrinkdraw,eatdrinkdraw:ceciliakang,16317567,ceciliakang
0,msolis14,msolis14:Danielleri,45487007,Danielleri
0,C_Arreola,C_Arreola:juliezeilinger,254212528,juliezeilinger
0,mbsocol,mbsocol:TheJewishDream,17446141,TheJewishDream
0,WonderfuIEarth,WonderfuIEarth:SidR10,323288348,SidR10
0,ScotBloggers,ScotBloggers:Dishoom,97237639,Dishoom
0,RafiLetzter,RafiLetzter:TheJewishDream,17446141,TheJewishDream
0,adambasciano,adambasciano:TuttleSinger,66146362,TuttleSinger
0,RScottHake,RScottHake:FemiOke,109669677,FemiOke
0,RepBarragan,RepBarragan:kaitlancollins,180107694,kaitlancollins
0,Maryline_Dumas,Maryline_Dumas:SimNasr,607198443,SimNasr
0,StuartNorval,StuartNorval:kimwillsher1,239964092,kimwillsher1
0,LucMathieuLibe,LucMathieuLibe:carolineayoub,40506219,carolineayoub
0,charynpfeuffer,charynpfeuffer:jonhumbert,26266511,jonhumbert
0,doliver8,doliver8:alneuhauser,131552659,alneuhauser
1,doliver8,doliver8:baynardwoods,382698473,baynardwoods
2,doliver8,doliver8:robbie_couch,16648821,robbie_couch
3,doliver8,doliver8:RyanHoleywell,7195902,RyanHoleywell
0,conarck,conarck:RickNeale1,465807084,RickNeale1
1,conarck,conarck:BrittanyWallman,20316308,BrittanyWallman
0,AniUcar,AniUcar:asduner,281348032,asduner
1,AniUcar,AniUcar:isaacleep,216695058,isaacleep
2,AniUcar,AniUcar:jessicalipscomb,296495650,jessicalipscomb
3,AniUcar,AniUcar:JimLaPorta,2575205850,JimLaPorta
0,epicciuto,epicciuto:thesarahrose,22990220,thesarahrose
0,Yamiche,Yamiche:ElaineAyala,21583191,ElaineAyala
0,MWigmore,MWigmore:LanaGay,83446962,LanaGay
0,dlempereur,dlempereur:maligorne,182328472,maligorne
0,Kris_Sacrebleu,Kris_Sacrebleu:ElaineAyala,21583191,ElaineAyala
0,PoliticusSarah,PoliticusSarah:thesarahrose,22990220,thesarahrose
0,steph_march,steph_march:BenOquist,24335974,BenOquist
0,mpwoodhead,mpwoodhead:amandahoh,28497262,amandahoh
0,dwabriz,dwabriz:isobelroe,28537321,isobelroe
0,_growly,_growly:jazzrozz,23908767,jazzrozz
0,OwlsEatMice,OwlsEatMice:tweeting_keith,20326811,tweeting_keith
0,neilogd,neilogd:jazzrozz,23908767,jazzrozz
0,mcguffindavid,mcguffindavid:alisonuncles,24214303,alisonuncles
1,mcguffindavid,mcguffindavid:CharlotteAlter,774510134,CharlotteAlter
2,mcguffindavid,mcguffindavid:KelseyProud,15504419,KelseyProud
0,TuttleSinger,TuttleSinger:DanielBShapiro,820431635145510912,DanielBShapiro
0,JimMacMillan,JimMacMillan:edunkel,15069482,edunkel
1,JimMacMillan,JimMacMillan:TeeMcSee,481324580,TeeMcSee
2,JimMacMillan,JimMacMillan:TheTempleNews,15907207,TheTempleNews
3,JimMacMillan,JimMacMillan:Mosheh,14153020,Mosheh
0,HelloLauraKelly,HelloLauraKelly:JimLaPorta,2575205850,JimLaPorta
0,RubensteinAdam,RubensteinAdam:DanielBShapiro,820431635145510912,DanielBShapiro
0,HadyAmr,HadyAmr:DanielBShapiro,820431635145510912,DanielBShapiro
0,JasonMorrisonAU,JasonMorrisonAU:nadiasdaly,255320178,nadiasdaly
0,beccap1502,beccap1502:bethanyrutter,1675284572,bethanyrutter
0,abscribe,abscribe:dansaltzstein,37104983,dansaltzstein
1,abscribe,abscribe:markberman,16893929,markberman
2,abscribe,abscribe:JimLaPorta,2575205850,JimLaPorta
0,saba_h,saba_h:DownSmileyFace,268261327,DownSmileyFace
1,saba_h,saba_h:SarahEMcBride,272191896,SarahEMcBride
2,saba_h,saba_h:anblanx,17314616,anblanx
3,saba_h,saba_h:benpershing,106514937,benpershing
0,alvarcidane,alvarcidane:FinlandGeneva,3159038736,FinlandGeneva
0,alisonleary1,alisonleary1:mentalhealth,80294798,mentalhealth
0,manisha_bot,manisha_bot:arusbridger,19534873,arusbridger
0,florianeder,florianeder:NabilaEUspox,156510904,NabilaEUspox
1,florianeder,florianeder:PE_FRANCE,1327061083,PE_FRANCE
2,florianeder,florianeder:SabatucciEU,575388640,SabatucciEU
0,IC4IJ,IC4IJ:ACLU_SoCal,46232477,ACLU_SoCal
0,DiegoATLaw,DiegoATLaw:KumarRaoNYC,3883482634,KumarRaoNYC
0,susanamendoza10,susanamendoza10:ranasweis,14482087,ranasweis
0,mollymotoole,mollymotoole:JillLanglois,25469636,JillLanglois
1,mollymotoole,mollymotoole:ElaineAyala,21583191,ElaineAyala
2,mollymotoole,mollymotoole:JimLaPorta,2575205850,JimLaPorta
0,marianaa_alfaro,marianaa_alfaro:JillianKayM,151194749,JillianKayM
1,marianaa_alfaro,marianaa_alfaro:jameshohmann,24439201,jameshohmann
0,stephemcneal,stephemcneal:AshleyCodianni,208736091,AshleyCodianni
0,DariusRadzius,DariusRadzius:NatalieDPowell,17323194,NatalieDPowell
1,DariusRadzius,DariusRadzius:Samara_Abramson,2767227699,Samara_Abramson
2,DariusRadzius,DariusRadzius:JimLaPorta,2575205850,JimLaPorta
0,rachellutzker,rachellutzker:Samara_Abramson,2767227699,Samara_Abramson
0,carolyngearig,carolyngearig:asduner,281348032,asduner
0,JKealing,JKealing:KelseyProud,15504419,KelseyProud
0,iJoshMabry,iJoshMabry:EricCarvin,17820399,EricCarvin
1,iJoshMabry,iJoshMabry:dorrine,14862077,dorrine
0,phillipadsmith,phillipadsmith:zainabshah,36007510,zainabshah
1,phillipadsmith,phillipadsmith:isaacleep,216695058,isaacleep
2,phillipadsmith,phillipadsmith:KelseyProud,15504419,KelseyProud
0,AlisonStine,AlisonStine:rpbp,13168412,rpbp
0,DSantosMunoz,DSantosMunoz:LadyFitnessMAD,330679563,LadyFitnessMAD
0,HillcrestHS,HillcrestHS:OCDSB,209596323,OCDSB
0,VP_Owens,VP_Owens:OCDSB,209596323,OCDSB
1,VP_Owens,VP_Owens:OCDSB_Students,517197887,OCDSB_Students
0,michLGee,michLGee:OCDSB,209596323,OCDSB
1,michLGee,michLGee:OCDSB_Students,517197887,OCDSB_Students
0,OCEAA_Athletics,OCEAA_Athletics:OCDSB,209596323,OCDSB
0,Astrid_NV,Astrid_NV:jacobdhorowitz,350633389,jacobdhorowitz
0,mollyhc,mollyhc:aedwardslevy,23908154,aedwardslevy
0,sloansharma,sloansharma:jameshohmann,24439201,jameshohmann
1,sloansharma,sloansharma:KumarRaoNYC,3883482634,KumarRaoNYC
0,AshleyCodianni,AshleyCodianni:KelseyProud,15504419,KelseyProud
0,allieevolpe,allieevolpe:edunkel,15069482,edunkel
0,UIndyChemClub,UIndyChemClub:uindy,37410550,uindy
0,UIndySWA,UIndySWA:uindy,37410550,uindy
0,IrmaRaste,IrmaRaste:greggblesch,15725922,greggblesch
0,Daroff,Daroff:DanielBShapiro,820431635145510912,DanielBShapiro
0,AndrewNehring,AndrewNehring:BrentScher,34771939,BrentScher
0,KBeds,KBeds:justinsink,346197350,justinsink
0,EFOttawa,EFOttawa:OCDSB,209596323,OCDSB
0,jessemorgan,jessemorgan:rahafharfoush,13706042,rahafharfoush
1,jessemorgan,jessemorgan:CBCDay6,177276897,CBCDay6
0,EmikoTerazono,EmikoTerazono:dan_graeber,124009544,dan_graeber
1,EmikoTerazono,EmikoTerazono:MalcolmMoore,14745264,MalcolmMoore
0,DinaSrinivasan,DinaSrinivasan:ceciliakang,16317567,ceciliakang
0,davemckinney,davemckinney:RichNegrin,87732141,RichNegrin
1,davemckinney,davemckinney:ARobertsjourno,712030506,ARobertsjourno
0,ifursure,ifursure:bethanyrutter,1675284572,bethanyrutter
0,md_mcgrath,md_mcgrath:Rosenberg_Mike,190688122,Rosenberg_Mike
1,md_mcgrath,md_mcgrath:mike_giglio,244743317,mike_giglio
2,md_mcgrath,md_mcgrath:JordanAbudayyeh,2527783074,JordanAbudayyeh
0,CharlieDeMar,CharlieDeMar:achorowitz,21875625,achorowitz
0,Millennial_Dems,Millennial_Dems:CharlotteAlter,774510134,CharlotteAlter
1,Millennial_Dems,Millennial_Dems:SarahEMcBride,272191896,SarahEMcBride
2,Millennial_Dems,Millennial_Dems:ElaineAyala,21583191,ElaineAyala
0,mattwaite,mattwaite:BKilmartinIT,1581831332,BKilmartinIT
1,mattwaite,mattwaite:JeremyLittau,16404932,JeremyLittau
2,mattwaite,mattwaite:tinatrenkner,10826772,tinatrenkner
0,MartinPengelly,MartinPengelly:nickcivetta,524074356,nickcivetta
0,TomNamako,TomNamako:scottbix,148116121,scottbix
1,TomNamako,TomNamako:elizabeth2863,18261382,elizabeth2863
2,TomNamako,TomNamako:ElaineAyala,21583191,ElaineAyala
0,PierreABISAAB,PierreABISAAB:TenaNYCLA,319280559,TenaNYCLA
0,KhyamAllami,KhyamAllami:lowtheband,512352048,lowtheband
0,EvolvingWar,EvolvingWar:JimLaPorta,2575205850,JimLaPorta
0,patrickcarr_,patrickcarr_:JaredrLloyd,174249851,JaredrLloyd
0,LGBTIQoutside,LGBTIQoutside:switchboardLGBT,19642497,switchboardLGBT
0,FTM_London,FTM_London:switchboardLGBT,19642497,switchboardLGBT
1,FTM_London,FTM_London:GalopUK,395368385,GalopUK
0,TransHealthUK,TransHealthUK:switchboardLGBT,19642497,switchboardLGBT
1,TransHealthUK,TransHealthUK:GalopUK,395368385,GalopUK
0,thLGBTvoices,thLGBTvoices:GalopUK,395368385,GalopUK
0,jules_cyr,jules_cyr:SaintAnselm,5972532,SaintAnselm
0,STAHawksWBB,STAHawksWBB:SaintAnselm,5972532,SaintAnselm
0,SaintAnselm,SaintAnselm:KirstenHaglund,38528836,KirstenHaglund
0,Frednze,Frednze:HabyN,611787297,HabyN
0,michieldehoog,michieldehoog:zainabshah,36007510,zainabshah
1,michieldehoog,michieldehoog:matthew_benham,156991834,matthew_benham
0,StefanLeifert,StefanLeifert:dieGamon,37776042,dieGamon
0,FawazGerges,FawazGerges:carolineayoub,40506219,carolineayoub
0,AthleteAlly,AthleteAlly:sorayadarabi,10032112,sorayadarabi
1,AthleteAlly,AthleteAlly:robbie_couch,16648821,robbie_couch
2,AthleteAlly,AthleteAlly:LALGBTCenter,18462603,LALGBTCenter
3,AthleteAlly,AthleteAlly:SidR10,323288348,SidR10
0,FabienDabert,FabienDabert:DLF_Officiel,1435970071,DLF_Officiel
0,_Carine_C,_Carine_C:LalandeBernard,2584492322,LalandeBernard
0,CatieEdmondson,CatieEdmondson:JimLaPorta,2575205850,JimLaPorta
0,MAjourno,MAjourno:FarangisN,211205245,FarangisN
0,lucyjones,lucyjones:tagaq,75065396,tagaq
0,megkmag,megkmag:zainabshah,36007510,zainabshah
0,LudovicGaltier,LudovicGaltier:leParisien_pol,425188796,leParisien_pol
0,amandataub,amandataub:IChotiner,571297251,IChotiner
0,SarahWaltonNews,SarahWaltonNews:NatalieDPowell,17323194,NatalieDPowell
0,DJJordanVA,DJJordanVA:VA_GOP,18978469,VA_GOP
0,cToddGilbert,cToddGilbert:VA_GOP,18978469,VA_GOP
0,caitraft,caitraft:Carmesancheeses,15140713,Carmesancheeses
0,DanyelleKhmara,DanyelleKhmara:JimLaPorta,2575205850,JimLaPorta
0,susanmbryanNM,susanmbryanNM:votevets,16513335,votevets
0,katieoyan,katieoyan:EricCarvin,17820399,EricCarvin
1,katieoyan,katieoyan:tracicarl,154281594,tracicarl
0,megmeedra,megmeedra:jameshohmann,24439201,jameshohmann
0,wendirwallace,wendirwallace:jameshohmann,24439201,jameshohmann
0,fodhlacor,fodhlacor:mouthwaite,97411152,mouthwaite
1,fodhlacor,fodhlacor:JHulse,1337219832,JHulse
0,EricMarrapodi,EricMarrapodi:kaitrichmond,241303927,kaitrichmond
1,EricMarrapodi,EricMarrapodi:pvercammencnn,151116120,pvercammencnn
2,EricMarrapodi,EricMarrapodi:RepTedLieu,3044993235,RepTedLieu
0,BEASTMODE,BEASTMODE:MikeTanier,133318766,MikeTanier
1,BEASTMODE,BEASTMODE:Kevinnbcla,295928842,Kevinnbcla
2,BEASTMODE,BEASTMODE:JimLaPorta,2575205850,JimLaPorta
0,MihaiSerban,MihaiSerban:anniecannons,2835634754,anniecannons
0,CathyLewisTalks,CathyLewisTalks:13NewsNow,12413892,13NewsNow
0,NateJohn,NateJohn:clairetrageser,15985600,clairetrageser
1,NateJohn,NateJohn:KelseyProud,15504419,KelseyProud
0,Kinsee,Kinsee:baynardwoods,382698473,baynardwoods
0,TheFreyaProject,TheFreyaProject:AditiJuneja3,545630206,AditiJuneja3
0,BiancaDBruno,BiancaDBruno:clairetrageser,15985600,clairetrageser
1,BiancaDBruno,BiancaDBruno:KelseyProud,15504419,KelseyProud
0,Laura_Adamczyk,Laura_Adamczyk:parisreview,71256932,parisreview
1,Laura_Adamczyk,Laura_Adamczyk:JonLeeWriter,85176098,JonLeeWriter
0,Kauairockchick,Kauairockchick:Green_Footballs,21785215,Green_Footballs
0,gildedspine,gildedspine:nadinecourtney,14629186,nadinecourtney
0,lillydancyger,lillydancyger:The_Millions,40252336,The_Millions
0,JournalismProj,JournalismProj:HoustonFowler,5976482,HoustonFowler
0,kerrsheridan,kerrsheridan:jennifer_weiss,59151932,jennifer_weiss
1,kerrsheridan,kerrsheridan:TasneemN,45814173,TasneemN
0,maddycfox,maddycfox:TuttleSinger,66146362,TuttleSinger
1,maddycfox,maddycfox:meggophone,418934617,meggophone
0,JohnWFerguson,JohnWFerguson:SenatorShaheen,109287731,SenatorShaheen
1,JohnWFerguson,JohnWFerguson:daltonlaferney,331660563,daltonlaferney
2,JohnWFerguson,JohnWFerguson:ElaineAyala,21583191,ElaineAyala
0,MattfDoyle,MattfDoyle:robbie_couch,16648821,robbie_couch
0,SarahLawrynuik,SarahLawrynuik:WayeMason,15495778,WayeMason
0,DanRaviv,DanRaviv:JordanAbudayyeh,2527783074,JordanAbudayyeh
1,DanRaviv,DanRaviv:TuttleSinger,66146362,TuttleSinger
0,dennismuchmore,dennismuchmore:reporterdavidj,263334780,reporterdavidj
0,nschoenberg,nschoenberg:Heifer,18225966,Heifer
0,AmyResnick,AmyResnick:psullivan1,9720702,psullivan1
1,AmyResnick,AmyResnick:APBusiness,3066084185,APBusiness
2,AmyResnick,AmyResnick:danahull,128288109,danahull
3,AmyResnick,AmyResnick:mckra1g,28429455,mckra1g
0,randyNYT,randyNYT:linzsports,105707045,linzsports
0,momenta,momenta:pattersonphoto,46240807,pattersonphoto
0,byleahjohnson,byleahjohnson:JonLeeWriter,85176098,JonLeeWriter
0,malcolmvenable,malcolmvenable:13NewsNow,12413892,13NewsNow
0,kaludiasays,kaludiasays:DennisPerkins5,715228825,DennisPerkins5
1,kaludiasays,kaludiasays:robbie_couch,16648821,robbie_couch
0,thibinrenaudo,thibinrenaudo:ServiceCivique,526526696,ServiceCivique
0,jpelie,jpelie:DionJack2,855673520,DionJack2
0,vendittozzi17,vendittozzi17:LalandeBernard,2584492322,LalandeBernard
0,jaawlfins,jaawlfins:briangaar,18952476,briangaar
0,markhaber713,markhaber713:JonLeeWriter,85176098,JonLeeWriter
0,adalva,adalva:parisreview,71256932,parisreview
1,adalva,adalva:bethanyrutter,1675284572,bethanyrutter
0,marthaannetoll,marthaannetoll:The_Millions,40252336,The_Millions
0,BaghdadBrian,BaghdadBrian:adamschreck,23337658,adamschreck
1,BaghdadBrian,BaghdadBrian:EricCarvin,17820399,EricCarvin
0,DMJreports,DMJreports:Green_Footballs,21785215,Green_Footballs
0,jeremythomas33,jeremythomas33:DMJreports,574829891,DMJreports
0,NSavidge,NSavidge:DMJreports,574829891,DMJreports
0,war_loser24,war_loser24:JimLaPorta,2575205850,JimLaPorta
0,abudizein,abudizein:dan_graeber,124009544,dan_graeber
0,DanielAbelous,DanielAbelous:maligorne,182328472,maligorne
0,ThiagoMaiaBBC,ThiagoMaiaBBC:JillLanglois,25469636,JillLanglois
0,JouanAnne1,JouanAnne1:valtrier,367150399,valtrier
0,jeromelambert75,jeromelambert75:valtrier,367150399,valtrier
0,rdvjuillet,rdvjuillet:SimNasr,607198443,SimNasr
1,rdvjuillet,rdvjuillet:valtrier,367150399,valtrier
2,rdvjuillet,rdvjuillet:EmilieBlachere,52054932,EmilieBlachere
0,RonanLoas,RonanLoas:Editions1018,409340400,Editions1018
0,thescottlewis,thescottlewis:MorganPCampbell,94411354,MorganPCampbell
1,thescottlewis,thescottlewis:LanaGay,83446962,LanaGay
0,PFGuay,PFGuay:LanaGay,83446962,LanaGay
0,susanamas,susanamas:CBCDay6,177276897,CBCDay6
0,seanconwayptbo,seanconwayptbo:tagaq,75065396,tagaq
0,jkwarden,jkwarden:JBWolfsthal,541858751,JBWolfsthal
0,SANDS_AU,SANDS_AU:JBWolfsthal,541858751,JBWolfsthal
0,jt_mag_os,jt_mag_os:JBWolfsthal,541858751,JBWolfsthal
0,aljazeeraprdcr,aljazeeraprdcr:JBWolfsthal,541858751,JBWolfsthal
0,Gabriel_Pogrund,Gabriel_Pogrund:indiaknight,19588385,indiaknight
0,Anna_Mazz,Anna_Mazz:jameshohmann,24439201,jameshohmann
1,Anna_Mazz,Anna_Mazz:bethanyrutter,1675284572,bethanyrutter
0,CormacMcQuinn,CormacMcQuinn:CaitrionaPerry,115464939,CaitrionaPerry
0,FranceMadeEasy,FranceMadeEasy:EURLex,294028805,EURLex
